705_B,6,7,8,5,2,3,1,4,3497078,3804583,3941151,4097938,4367862,4826673,5487380,5594148
counting-of-digits,4,3,2,7,5,6,1,8,3839147,3879856,3880702,3966109,4147484,4216151,4480037,4700718
gayle-storm,4,3,1,6,8,7,5,2,6316709,6965600,7086285,7249986,7894132,8036441,8312860,8863317
tom-and-jerry-with-numbers-4,2,6,4,5,1,3,7,8,3575647,3687586,3710034,3902842,4026534,4099469,4229995,5129847
181_A,1,7,4,2,3,6,5,8,3767792,3812682,4074340,4111990,4577054,4639904,4932334,5046330
484_D,7,3,6,1,4,5,2,8,3782445,3827887,4008168,4012312,4129447,4476512,4505182,4564271
229_E,6,4,8,2,7,5,1,3,69445355,71972759,73179453,74243221,75319202,75639982,76256046,78053326
name-string-1,6,3,4,2,1,7,5,8,8755773,9005919,9067262,9102782,9181617,9487146,9752589,10102558
colorful-balls,8,6,4,3,2,7,1,5,4201142,4245096,4361872,4506790,4807995,4856986,5447654,5581752
113_A,1,4,3,2,6,8,5,7,3843026,4516579,4774123,5002210,5018210,5050026,5397514,6264096
cakewalk-3,3,7,1,8,6,5,4,2,3679118,3835532,3961930,4014788,4376900,4406850,4583631,4657252
294_E,8,5,7,6,4,1,3,2,3687422,3991022,3991294,4048669,4242666,4400210,4531545,4800078
113_C,1,2,4,5,7,8,3,6,27412308,32228132,32691051,32697361,32850601,32992559,33830528,34291296
442_A,6,7,2,1,3,5,8,4,3592219,3950313,4169971,4294179,4383771,4818968,5031646,5665809
the-clock-game,3,4,5,6,8,1,7,2,5424177,5711309,6303811,6486881,6503010,6517780,6687220,6977464
generate-composite-numbers,6,7,2,1,3,4,8,5,3934804,4146981,4279699,4370645,4431908,4922040,5718142,5803354
a-to-b-1,4,8,7,2,5,3,1,6,3718842,3756269,3988145,4011661,4214762,4241804,4479852,7038996
87_E,7,1,6,8,2,4,5,3,4150198,4241788,4258600,4597624,4632203,4844816,5345771,5840259
kalas-minister-golu,1,6,7,5,4,2,3,8,7525993,8009966,8317725,8958514,9503635,9976500,11406866,11975275
himanshu-and-luck-1,5,7,2,6,4,1,8,3,681120604,685618597,687589364,693928641,695845214,699448587,699608376,713534190
609_B,8,6,3,1,7,4,5,2,3407701,3493493,3928043,3945982,3999281,4383216,4451297,4622653
106_B,8,7,1,6,4,2,3,5,3621843,3696329,4056050,4197059,4364704,4413055,4733536,4766508
685_E,6,2,7,1,8,5,3,4,4702263,4957660,4965143,5137351,5173812,5819063,6062138,6779525
equivalent-strings-2-2,2,6,1,4,3,8,5,7,9076376,9265780,9304712,11587239,11631639,11935375,12272647,13449238
616_C,6,2,7,3,5,1,4,8,3740176,3826080,3962693,4230485,4290069,4475553,4522071,5136641
prefix-numbers,8,2,1,6,4,7,5,3,4099144,4134045,4466642,4477856,4795677,5052924,5157192,6169786
608_A,6,7,1,5,3,8,4,2,3519592,3718311,3997967,3999197,4072842,4901849,4992706,5259921
95_C,6,7,8,1,5,2,4,3,4024812,4692233,5112671,5200403,5213053,5861485,5889473,6201461
boxing-day,7,3,6,1,2,8,4,5,3461311,3964091,4502955,4632980,4735947,4863284,4992549,5559476
writing-in-shorthand,1,2,6,8,5,4,3,7,3461482,3521185,3659727,3703032,3938787,4244927,4977665,5111661
288_B,3,8,7,6,2,1,4,5,3124728,3366149,3456456,3578419,4328898,4378506,4477060,4479983
discover-the-monk,6,7,8,2,5,3,1,4,3770241,4780518,4841689,4847140,4857798,4966924,5181608,5246957
threesome-pairing,1,5,2,7,6,4,8,3,3303012,3749408,3930394,4328860,4494135,4519800,5332234,5488170
134_C,1,2,4,3,6,7,8,5,3551412,3741193,3886780,4194504,4313310,4516579,4961871,5258298
103_A,3,7,8,1,6,5,2,4,3803772,3868301,3910217,4072784,4174205,4492386,4556555,4725503
439_D,6,1,7,4,5,3,2,8,3602321,4225712,4259461,4973846,4975866,5233986,5253786,5412985
monks-birthday-treat,5,2,1,7,3,8,4,6,3987767,4340667,4369829,4615062,4633569,4753307,4766159,5090855
376_B,8,7,6,3,1,5,4,2,3713547,3733201,3858456,3955257,4118752,4470312,4841592,4869516
302_A,7,6,1,3,5,4,8,2,3910031,4069686,4402391,4518486,4701041,4757792,4896247,5335803
ravis-trouble-3,2,6,4,1,7,3,5,8,3526821,3539520,4031584,4089076,4099230,4213616,4269223,4752714
groov,4,8,7,5,2,3,1,6,63706549,64126220,65515596,65951477,66094324,66666057,67176805,67336269
samu-and-special-coprime-numbers,2,8,4,6,1,7,5,3,40760855,45777567,46469451,47028853,48142131,48395368,48615494,48829093
269_B,8,4,7,3,1,6,2,5,3570502,3652722,3720261,3807045,4146381,4336681,4462439,4659225
goatrip-2,3,1,6,5,2,4,7,8,16057369,17338153,17703661,18631937,18657127,19222298,19222683,20080772
549_F,3,1,6,7,8,2,4,5,38285800,39009395,39457013,40367134,45235629,46290830,46372130,46440288
dangerous-dungeon,6,3,4,2,7,8,5,1,7224070,7683277,8086366,8111078,8150905,8262442,9312714,16330144
69_B,1,6,5,8,3,7,4,2,3779334,4058410,4224256,4348608,4381831,4584080,4661159,4680401
676_E,8,6,3,2,1,7,5,4,3287166,3328073,3692588,3708869,3939466,4138138,4266792,4357732
help-out-the-indian-army,6,1,2,3,4,8,5,7,3613900,4155367,4363111,4660554,4869942,4900042,4976495,5029346
365_A,7,1,6,2,8,5,3,4,3726855,3823665,3830742,3902764,3931426,4038266,4719375,4862329
beautiful-strings-10,1,2,3,6,8,4,7,5,3862715,4014062,4148680,4366709,4450964,4984700,5324150,5545014
bear-and-chocolate,2,1,6,8,3,5,7,4,3508268,3872234,4093649,4117260,4324446,4557755,4722056,4776126
most-powerful-xor,1,5,2,4,3,7,6,8,3637679,3824654,3987374,3989093,4516487,4836448,4838889,5162994
abcd-strings,3,6,8,4,5,1,7,2,8132929,8915203,9087779,9242521,9272577,9574866,9960589,11014761
277_D,7,6,3,8,4,1,5,2,32282491,33165051,36931944,38739727,41590706,42359207,43722654,46611322
utkarsh-and-distributing-books-february-easy,5,3,2,8,7,4,6,1,4536999,4949981,5034373,5088799,5116506,5433231,5482255,6652011
prime-xor,1,7,6,2,3,4,8,5,31186718,32198619,33280620,35049505,36296735,36834023,38840589,38879789
546_B,7,6,3,1,2,8,5,4,3398768,3408566,3466766,4026139,4313078,4405916,4551827,4980531
national-rail-enquiries,3,6,8,2,1,7,4,5,9320253,9698126,9898662,9988336,10301838,11491390,11551233,11564297
sonya-and-the-graph-with-disappearing-edges-icpc-5,7,6,4,3,2,1,5,8,4541098,4786313,4836197,5087497,5274936,5613279,5976197,6532712
676_D,8,2,7,5,3,1,6,4,27288308,28083888,28223711,28513613,28515497,29836246,32488942,37658479
ikshu-and-his-machine-gun,6,7,1,3,5,2,8,4,4409055,4572638,4615002,4693136,4758978,4794960,4846852,6009741
35_D,1,5,7,4,8,6,3,2,6541740,6937202,8097763,8112146,9436631,9447048,11707964,12469780
count,1,5,2,3,7,8,6,4,5904115,7434430,7621343,7811569,7887581,8324093,8386922,8657591
game-of-portals,4,1,5,6,7,3,2,8,4691788,4790802,5035197,5242094,5442936,5570110,5839527,6521240
amazing-test,1,2,7,6,3,4,5,8,12604560,12882005,13512497,13975256,15061101,16263341,17643579,17663090
castles-stones-1,2,1,7,3,5,6,4,8,3656360,3666240,3934597,3961686,4005934,4132763,4277347,4779311
repair-the-barn,5,4,3,1,2,7,6,8,3923999,4221915,4247163,4519894,4634059,4689448,4749387,4965259
genetic-code,2,3,5,7,4,6,8,1,3713877,3843634,3908505,4027433,4044829,4093619,4250669,5435221
529_B,7,6,8,1,3,2,5,4,3779579,4105496,4385911,4429852,4496859,5139023,5201661,5778892
285_A,7,3,8,6,2,4,5,1,3382965,3489476,3821525,3822976,4165996,4425468,4487361,4649814
research-on-numbers-1,2,4,7,5,3,1,8,6,1178421348,1184557333,1186528447,1188068243,1193539318,1207860465,1219244634,1219696502
exchanging-letters-icpc-7,7,6,2,3,5,1,4,8,5985427,6976427,7877365,7886361,7952805,8065412,8454552,8790077
connecting-the-dots,5,6,1,8,4,7,2,3,4434507,4435776,4478554,4559139,4581113,5252733,6116087,6360061
euler-124,5,2,4,8,3,1,7,6,4047103121,4076095380,4078934374,4083605662,4091678370,4095066408,4116087973,4127567678
202_A,1,6,8,7,3,5,4,2,3196143,4099560,4156189,4257259,4295838,4479274,4920845,4944395
rooms-1,3,7,2,6,4,1,8,5,64770397,72121178,73225598,73583133,74213854,74342093,74868036,75342550
lucifer-needs-help,6,1,8,2,4,5,7,3,3961765,4211573,4346231,4575119,4759303,4791127,5128120,6247671
99_B,7,6,1,3,8,5,4,2,4031154,4162528,4303408,4843998,4897972,5064971,5803096,5931132
longlong,6,1,2,3,8,4,5,7,3994530,4054725,4273908,4409879,4467610,4874557,5060013,5564365
maximum-sum-path-on-a-tree,6,5,7,1,3,8,4,2,10258232,10408055,12058023,12656727,12703526,12911979,13667338,14779002
rev-dash,1,6,5,2,8,3,4,7,3256153,3579451,3808369,4142979,4246046,4353797,4474611,4901823
add-subtract,6,1,4,7,3,8,5,2,60399500,61654466,65956792,67147556,67600419,68979487,69046266,70252361
interesting-prime,8,7,3,1,4,6,5,2,3297327,3586372,3664939,3779186,4029228,4069208,4393898,4666444
454_B,3,6,1,8,7,5,4,2,3453508,3710254,3786327,3860634,4006964,4237448,4241260,4907398
blackbox-2-8,8,7,2,4,6,5,1,3,14666441,15194043,15258590,15336279,15441924,15511223,19368445,19691684
490_F,2,7,6,3,8,4,1,5,3627979,3985445,4216832,4565767,4585915,4714822,5432280,5543543
deadpool-and-his-valentine-3,2,8,7,3,4,1,5,6,3589543,3699930,3912255,3935179,4060133,4119489,4504835,4685852
way-to-follow-on-grid,4,3,5,8,2,1,7,6,7382464,7525142,8274066,8403494,8933248,9130800,9388753,11405669
216_B,7,2,4,1,3,8,5,6,3278071,3719580,3817774,3829708,3924293,4142079,4215841,4275113
flash-of-two-worlds,8,6,1,7,4,5,3,2,7979972,8020659,8960740,9186582,9797202,10264336,10691368,11083059
indiahacks-pb-3,5,4,6,7,2,8,3,1,3654068,3834942,3838558,4051591,4073808,4256438,4480753,5513090
334_B,1,6,7,8,4,5,3,2,3811330,3834379,4074436,4264668,4370058,4641276,5049776,5286400
irctc,8,6,4,5,7,1,2,3,10921358,11238250,11956005,13234829,13248675,14212012,14547212,15855187
marut-vs-devil-in-hunger-games-1,4,3,2,5,7,8,6,1,3331900,3643015,3709232,3804554,4101350,4111362,4270125,4605348
681_C,6,7,2,5,4,1,8,3,3966436,4148973,4245530,4308584,4400239,4412332,4662176,5374862
656_F,1,6,4,3,8,5,7,2,3593726,3952977,4156219,4393523,4455678,4485575,4715003,5135841
karan-and-strings,2,3,4,1,8,5,6,7,4294809,4472879,4590127,4706564,4717421,5585152,5812036,6049295
fraction-addition,2,7,1,5,3,4,6,8,3378715,3834598,4011904,4558631,4576157,5033642,5339202,5418159
365_B,2,6,8,1,7,3,5,4,3492213,3686079,3716968,3960049,4082957,4456067,4512209,4741728
generous-murgi,5,1,3,4,8,2,6,7,10418078,10627523,10949582,11280882,11335749,12820582,12939855,13004286
656_E,4,6,1,2,5,7,3,8,3823535,4393037,4502646,4570598,4601683,4954273,5233734,6128295
272_B,4,3,6,8,7,1,5,2,3437591,3636170,3671201,3748379,3868123,3875614,4444470,5479112
little-bear-and-strings,6,7,5,8,3,4,1,2,160031816,161257389,163626168,168012502,174627540,176778301,178456018,193473725
370_D,6,8,7,3,5,2,1,4,11768625,12816130,13742226,14225088,14803183,15770947,16054591,16135724
symmetric-point,1,2,7,5,3,4,6,8,3723881,4122014,4122076,4949013,5378872,5485651,5852561,9862732
238_D,8,2,7,6,5,1,4,3,3700889,3771548,3791398,4179781,4430757,4560602,4740194,5012950
86_A,6,7,3,2,1,8,5,4,3711860,3747690,4268807,4375414,4404551,4730105,5114477,5188674
446_B,7,2,1,6,3,5,8,4,3562671,4180373,4213224,4280976,4329577,4834409,4961304,5905028
625_C,1,3,4,5,6,8,7,2,3445703,3493419,3497576,3516162,3894303,3903715,4186016,4276779
251_E,8,3,6,4,1,7,5,2,10529932,11302843,11355143,12997248,13221347,13514183,13866697,14320349
27_A,3,4,7,6,2,8,5,1,2892956,3249099,3299799,3456107,4004261,4401043,4460880,4832921
that-arithmetic-progression,4,2,3,1,6,5,7,8,3394046,3702923,3842851,3865663,3892557,4231343,6498398,14922784
primed-position,6,2,8,7,4,1,3,5,67905586,71122695,71225210,78037366,79640117,81109842,81116093,81176646
vault-cracker,2,3,4,1,8,5,7,6,3192370,3622368,4169141,4280095,4512953,4894254,4966013,6887413
12_B,1,4,2,6,5,8,7,3,2939321,3236147,3843398,3998415,4487919,4553865,4565367,5109420
big-p-and-party-1,1,2,6,8,5,3,7,4,7390440,7904383,8296691,8753922,9460723,10022957,10066960,10751063
323_B,1,7,6,8,5,4,2,3,3501468,3618899,3970910,4101670,4188859,4370286,4804594,5664426
441_A,3,7,1,2,6,8,5,4,3786344,3816876,4151160,4160147,4390751,4456363,4553369,5494363
aqua-park,1,8,6,3,7,4,2,5,3519722,3731743,3880730,3994702,4596392,4609898,5082603,5554953
puzzle-at-braavos,6,5,8,7,4,2,3,1,39798145,40544333,40943155,41584069,41883997,43219352,44029412,49680908
361_A,8,1,7,2,6,4,5,3,3424658,3658539,3660237,3870605,3872663,4156138,4620614,5408208
panda-and-xor-2,7,1,4,6,2,3,5,8,4708831,4862725,5275738,5581717,5613228,6205185,7049049,7113308
titanic-numbers,1,6,4,2,5,7,8,3,2973219,3527843,3716474,3721462,3875553,4179053,4800179,4849430
266_B,8,7,3,6,1,4,2,5,3589497,3624176,3954807,4109872,4247712,4323445,4384356,5207952
469_B,6,1,7,8,3,4,2,5,4489830,4609152,4660521,4681012,4958869,5092291,5182893,5663687
the-maze-runner,7,5,1,4,6,8,2,3,3867439,4063228,4083862,4297811,4584866,4658687,4693619,4696128
79_C,6,8,1,7,5,4,2,3,3409173,3904639,4133479,4456027,4875184,5104446,5158403,5353081
agent-007-and-secret-mission-1,1,2,6,5,3,8,7,4,3447837,3811993,3841559,4324011,4412118,4674971,4691404,4805988
154_A,1,7,5,8,3,6,2,4,3744606,3877253,4030644,4084695,4101031,4227681,4246414,4414480
275_A,4,6,7,8,3,1,2,5,3479198,3540892,3568661,3744625,3815146,3993103,4281772,4376284
lazy-boy-off-to-class-i,4,8,7,2,1,3,5,6,10626511,12394197,13051636,13391617,13424348,13504179,13671932,14329789
tripping-on-nothingness,2,6,7,5,3,4,1,8,4269604,4498130,4628043,4911653,5017550,5033220,5044370,5678247
nikhil-and-boxes,6,8,2,4,1,5,3,7,3591236,4110710,4318823,4324971,4398399,4651808,4872753,5423194
prateek-and-theories-3,2,8,1,6,7,5,3,4,15614529,17216262,19677157,19808259,20214875,20618504,20891499,21001792
hamming-distance-1,1,4,6,8,2,5,3,7,3277401,3490656,3597343,4022543,4477320,4927669,5374270,6373518
easy-strings,2,7,6,3,8,5,1,4,4173093,4311928,4765574,4920680,5068774,5180716,5358023,5562604
4141,6,7,5,3,1,2,8,4,6173904,6474462,6943084,6943402,7392104,7495934,7679228,8085171
palindrome-as-double-string,5,8,6,3,2,1,4,7,3793262,4562324,4657564,4777323,4824768,5232922,5744657,6805336
200_A,1,7,6,3,5,2,8,4,3709100,3779569,3915482,3963954,4134508,4213460,4476588,5210429
question-3-21,5,6,7,8,3,4,2,1,25355899,25453432,31343437,31633914,32097805,32140641,32244907,33796529
lakshagruha-maze,4,1,7,6,2,3,8,5,3635091,3669048,3957126,3981104,4097216,4279740,5502433,5811679
car-names-4,1,3,6,7,8,5,2,4,3581979,4062239,4092235,4199586,4322066,4447326,4810466,4918419
46_E,3,1,5,6,4,2,8,7,3640590,3742549,3790107,3907115,4142758,4591720,4822706,4912287
10_E,7,3,6,4,5,2,8,1,3670626,3870467,3974412,4254427,4276287,4592144,4687697,5908669
198_D,2,4,5,7,1,8,6,3,3769130,3795331,3800662,3929049,4254863,4284748,4595512,5634752
618_A,3,1,7,6,4,5,2,8,3515860,3577882,3609536,3698783,3725769,3818331,4150308,4362476
sonya-puts-the-blocks-in-the-box-icpc-4,7,1,6,2,4,5,3,8,4365240,4616055,5120398,5140622,5646461,5647464,5756393,5921127
613_B,7,5,2,3,6,1,4,8,3945688,4079027,4144110,4168225,4171312,4285329,4657627,4901138
336_D,6,8,1,2,4,5,7,3,3326983,3547800,3633025,4179459,4188170,4233622,4300522,4752515
candy-distribution-2-2,3,7,5,4,2,6,8,1,4166963,4273589,4808711,4935238,4979846,5188365,6326128,6670877
string-addition-3,3,1,4,5,7,2,8,6,3642137,3795566,4085575,4086778,4198376,4441689,4584637,4651085
58_D,7,5,1,6,4,2,3,8,3904516,4088642,4172619,4649642,5044522,5060316,5121773,5152421
white-collar,1,3,4,2,7,5,6,8,4151621,4154653,4418455,4672245,4748485,4845898,5247050,5521886
big-numbers-1,3,5,1,2,4,8,7,6,1455238229,1463051100,1466043973,1466281535,1475002853,1475888734,1481414746,1492773323
325_A,7,3,5,1,6,4,8,2,4091723,4299492,4353883,4425919,4553024,5260719,5520643,6389902
48_B,2,8,7,6,3,4,1,5,3338638,3740706,3785884,3795605,4097394,4189493,4447324,4840048
177_D1,7,6,4,1,8,2,5,3,3794520,4096921,4118991,4166915,4176592,4352327,4811503,5896249
product-pairs-12,5,8,1,3,6,2,7,4,26670738,27982821,29838820,31288813,31801479,31989788,33610182,34697261
353_A,6,8,7,2,3,1,4,5,3324647,3811782,3843603,3916345,4030493,4060757,4265269,4645271
538_B,6,7,3,1,8,2,5,4,3346884,3446441,3748808,4068482,4099370,4341178,4498160,4857856
293_D,3,6,7,5,8,4,1,2,11420168,12001101,12116885,12598682,14073461,15737214,17227233,18353987
find-the-hub,7,2,3,6,5,1,8,4,117277538,119127984,123408797,123498031,130188451,139032263,141105303,156046500
difdif,4,3,7,1,8,2,6,5,4300841,4320089,4583036,4621354,5079305,5136629,5164250,5384441
the-array-walk-8,6,7,3,1,2,5,4,8,16655105,16821179,16935024,17075440,17140741,17395721,18078243,23795047
th-ultimate-digit,2,1,7,6,3,5,4,8,3897084,3901428,4005280,4495766,4637045,4807107,4974314,5125662
309_C,6,3,1,2,8,7,4,5,3784140,3851262,4138017,4151067,4384034,4525126,4619611,4831480
207_D5,7,1,4,2,5,6,3,8,3403134,3444725,3611199,4212464,4260344,4346691,4521259,4527054
287_A,3,8,6,2,7,1,4,5,3236348,3508207,3830092,3911271,4219304,4240266,4825610,4854583
400_A,7,1,5,2,8,6,3,4,3266043,3368173,3708398,3785600,3914640,3994775,4076292,4085277
supertables-3,6,4,2,3,7,1,5,8,6559290,6814057,7000149,7264461,7322353,7511923,7533726,10061063
379_F,6,8,1,7,4,3,5,2,3378134,3622635,3626792,4011270,4069857,4445095,4702734,4990374
613_E,6,4,7,1,3,8,2,5,3348481,3928041,4220857,4329363,4554270,4778546,4830779,5212423
327_E,7,5,4,1,6,2,8,3,3869209,3979400,4047688,4161911,4365302,4471654,4789875,5026009
499_B,8,6,3,2,4,1,7,5,3816971,3928012,4026825,4115244,4411208,4685820,4706519,5058631
276_B,7,1,6,4,3,8,2,5,3656714,3666693,3830714,3875726,3949302,4177730,4506321,4611258
256_D,7,8,6,3,2,5,4,1,3500793,3628659,3757279,3833050,3965774,4565467,4613343,4687573
fast-sort-1,7,3,1,6,2,4,8,5,3514717,3630423,4138977,4173150,4288434,4456838,4529207,6068070
baahubali-and-mathematics-ii,2,1,3,4,8,7,6,5,7084209,7122013,7274150,7294128,7560360,7668269,9263091,10423333
problem-4-7,6,8,7,4,2,1,3,5,80664059,81079738,81195530,82760074,82823714,84175319,84290110,85284416
batman-vs-the-riddler,3,2,5,4,7,1,8,6,3691781,3991063,4038922,4206090,4218915,4221571,4813252,5129298
314_D,7,1,4,6,2,8,5,3,3982928,4238158,4316504,4377385,4760010,4812752,5056046,5145739
taxi-please,1,2,6,3,5,7,4,8,4031627,4452271,4473872,4531993,5013320,5053637,5151801,11282716
650_B,7,1,6,5,2,3,4,8,3287645,3542294,3681734,3694587,4040080,4242642,4829634,5505929
the-game-bw-parimal-vkc,2,4,6,3,1,5,7,8,7110608,7225225,7837796,8021274,8721393,9105816,9284429,10106916
429_A,7,5,3,6,8,2,1,4,7929764,8113606,8352627,8365409,10028065,10155723,10155965,10354425
61_E,6,7,1,5,3,4,8,2,3868685,4244235,4338527,4438512,4850424,4871605,4995999,5113992
479_C,1,7,4,6,5,3,8,2,4123754,4231205,4404556,4646106,5359608,5862431,6095776,6297298
mathematicians-fight-4,2,8,4,1,5,3,6,7,4646576,4888462,4893517,4942374,5087005,5361924,5423914,5477651
554_A,1,6,3,8,7,2,5,4,3396945,3611873,3863347,3868570,3875332,4176114,4733744,4789396
monk-and-match-making,5,4,1,6,7,3,2,8,3775072,4002301,4232055,4260763,4503336,4782662,5008075,5213138
fibonacci-with-a-twist,4,1,2,3,7,5,6,8,3749248,3754443,3785775,4065438,4093890,4131264,4371680,5022272
big-p-and-math-15,3,5,1,6,8,7,2,4,4340203,4954728,4965326,5058782,5358818,5496574,6018555,6181342
simple-maths,1,7,5,6,3,2,4,8,3566868,3575729,3790185,3871453,3886302,4433907,5562296,5795530
327_B,1,5,3,7,6,4,2,8,3924563,4160954,4320699,4417287,4537424,4582191,4822750,5308726
algorithm-guru,1,8,5,4,6,2,3,7,3961300,4177989,4552931,4569695,4581750,4820006,5075927,5614386
127_A,1,2,3,4,8,6,7,5,3343220,3390010,3857791,3888204,3964681,4022745,4577769,4673533
76_F,6,1,7,8,4,5,3,2,3402571,4130057,4189546,4283725,4336914,4599481,4701552,5255909
387_A,1,2,7,8,6,4,3,5,3493525,3890579,4072642,4206699,4309936,4540487,4598305,4925667
390_D,6,2,1,7,5,4,8,3,3817573,4469870,4477649,4674049,4859987,4887125,5052419,5248550
xor-game,5,3,6,7,2,8,4,1,3790313,3837052,4166594,4243747,4399496,4632148,4795267,4906389
a-two-card-game-1,3,4,6,8,2,5,7,1,10905661,11873091,13661818,13741423,13846827,13905129,14135611,14394881
find-the-students-4,4,1,2,6,7,3,8,5,3757137,4064740,4276935,4339400,4397442,4429264,4525569,4556779
group-viva,5,4,7,2,1,6,8,3,11884588,12965974,13404724,13683966,13846695,14205529,14389436,14729704
595_A,1,8,5,7,3,6,2,4,3519649,3586250,3723196,3789548,3915305,4071585,4109043,4241984
bad-day,3,4,2,6,5,1,8,7,3275627,3713004,3808384,3857595,4226515,4382195,4434504,4478567
string-weight,1,4,8,3,6,5,7,2,3843211,3863389,4112748,4167650,4319333,4388641,4716293,4884087
411_C,7,6,3,1,5,4,2,8,3434233,3728628,3907225,3938416,4358569,4562262,4571501,4678519
467_A,3,7,6,1,8,5,2,4,3345006,3714286,3931135,4006225,4553996,4570421,4585041,5076551
toss-ka-boss,2,4,5,3,6,7,1,8,3618690,3684717,4276315,4712826,5108465,5131347,5444345,5791536
we-are-on-fire,3,5,4,2,1,7,6,8,48943058,48958120,53292609,55434743,56283065,56737999,57411161,57440352
dead-mans-chest,2,8,6,1,5,4,3,7,5390693,5559216,6042430,6087501,6595889,6921995,6998833,7825634
690_A3,8,1,6,7,3,2,4,5,3266832,4127940,4141009,4404093,4449845,4453207,4560111,4772248
count-divisors,4,7,3,2,5,8,6,1,3783835,3901074,4003036,4010297,4311823,4524261,4654433,5099411
316_A2,7,1,6,3,4,2,8,5,3973144,4043272,4197122,4377783,4461788,4502728,4730527,4855739
the-great-kian,5,2,6,3,7,4,8,1,3579813,3820584,4129645,4285773,4317070,4353251,4694259,5433864
dee-dees-shopping-1,8,2,7,3,5,6,4,1,3548781,3640573,3901084,3934065,4173329,4396806,4448528,5111722
30_B,3,7,2,6,1,5,8,4,4204989,4341168,4379029,4458347,4465616,4839547,5010690,5095968
209_C,8,4,7,3,1,2,5,6,3469960,3512477,3644885,3941483,4030578,4223244,4610757,5616912
find-cost,2,4,6,3,5,1,7,8,3644393,3676770,3728104,3925380,3977458,4075185,4340597,4644711
akshit-and-rahul-1,1,2,6,7,3,8,5,4,3548877,3614839,3684401,3858949,3942551,4098349,4258256,4434630
54_C,1,8,6,7,2,5,3,4,3673750,3745455,3884880,4206842,4215717,4610739,4796109,5102424
2-7,8,4,7,3,6,1,5,2,3518028,3581957,3941295,4021963,4068817,4345304,4676172,5708472
81_A,6,1,8,7,5,2,4,3,3595836,3665431,4069451,4261012,4677040,4852696,4870001,5298107
the-one-with-the-walk-2,1,2,4,3,6,7,5,8,3704706,3748441,4050095,4062404,4101516,4125021,4275364,4299483
city-and-fireman-vincent,4,3,2,8,6,7,1,5,4075552,4264699,4333100,4394442,4570037,4686103,6051002,8953407
darshak-and-networks,8,3,5,7,2,4,6,1,3909383,3954494,4151118,4273239,4561968,4717789,5318586,5406807
91_E,7,6,1,8,3,4,5,2,3769478,4102566,4215317,4617004,4691898,4863484,5086106,5454288
palindrome-count-1,2,7,8,4,6,3,1,5,4110685,4113074,4225899,4226177,4259477,4428186,4467982,4640596
i-demand-trial-by-combat-13,1,7,4,2,5,8,3,6,6224643,6322685,6736588,6982942,7183549,7344212,8422179,8932479
32_C,5,6,7,1,2,3,8,4,3872421,3930986,4072179,4230981,4379382,4421978,4663056,4804569
19_C,3,5,8,7,4,1,6,2,7650384,7833045,8035018,8091248,8204709,8363709,8942364,9184812
617_A,6,3,7,5,4,2,1,8,3316404,3628157,3666970,3873933,3903405,4044782,4230901,4244495
eggs-and-building,2,3,7,4,1,5,6,8,430638033,436455891,437602444,437992002,440045463,446458936,455924818,463410392
sabotage-1,7,1,5,3,6,2,8,4,3287018,3545139,4043543,4087214,4138492,4530365,4585122,4667015
my-girlfriend-and-her-love-for-cats-1,6,2,4,1,5,7,3,8,3845398,4068401,4192076,4205398,4331134,4801643,5178815,5462669
easy-factorial-b-4,7,8,2,5,3,1,4,6,1279751745,1297492311,1305438272,1306974051,1307943566,1313778678,1314590613,1319334599
494_C,6,7,3,8,2,4,5,1,4094401,4128821,4135596,4160701,4228095,4499977,4786691,4810625
200_C,1,6,8,5,3,4,2,7,5361616,5429411,5431855,5733772,5900483,6110451,6258138,7200804
painting-the-road,8,6,2,7,3,4,5,1,948422386,956090905,956945818,959467370,962857308,983994213,998658225,1009526771
432_E,6,7,1,5,8,2,3,4,3521167,3865888,4125185,4309748,4450943,4471060,5106897,5184516
fibofibo-3,4,2,5,7,8,3,1,6,756809034,764971206,775265659,776128194,777102097,777213953,801899888,811724270
kill-the-neighbour,6,7,8,3,2,5,4,1,4337362,4601335,4815029,5091596,5095605,5399601,5691175,5775991
lazy-verma-2,4,1,6,5,3,8,7,2,4386216,5097114,5236795,5265096,5268023,5660317,5785682,6565084
subpalindrome-4,4,2,7,5,6,8,1,3,3481870,3655295,3834282,3966106,4261586,4455236,4946109,5537965
455_D,3,1,7,5,6,2,4,8,4123641,4320217,4345255,4692548,5059250,5069649,5468851,5499040
44_A,1,3,6,7,8,5,2,4,3893039,4584270,4617890,4680421,5032152,5259634,5289894,5315634
465_B,3,7,6,8,5,4,1,2,3590478,3724032,3840288,3991190,4003460,4518294,4531428,4818069
19_D,7,1,6,4,5,8,2,3,4126664,4132384,4243588,4392770,4482093,4536359,4942874,6596805
programming-contest,2,3,7,5,1,8,4,6,4063629,4239333,4356454,4410337,4430816,4868438,5029382,5034639
504_D,2,6,7,3,8,1,5,4,3816561,3995572,4036165,4152201,4376311,4630420,4988765,5272094
a-summing-punishment-6,8,3,7,2,1,4,6,5,6811542,7364657,7395113,7630434,8016904,8758824,9065561,10159052
tanya-and-maths,1,7,4,6,5,3,2,8,3750625,3773833,3954004,3963898,4095065,4341320,4397186,8968609
413_E,6,7,8,2,1,5,3,4,3351768,3595449,3838420,3949083,4066669,4176121,4459962,4708142
